head,relation,tail,head_type,tail_type
P23526,PPI,P06865,protein,protein
P23526,PPI,P19367,protein,protein
P23526,PPI,P01889,protein,protein
P23526,PPI,P05412,protein,protein
P23526,PPI,Q9H492,protein,protein
P23526,PPI,Q9GZQ8,protein,protein
P23526,PPI,O15264,protein,protein
P23526,PPI,Q01726,protein,protein
P23526,PPI,P23508,protein,protein
P23526,PPI,P26038,protein,protein
P23526,PPI,Q15843,protein,protein
P23526,PPI,Q8N4C6,protein,protein
P23526,PPI,Q9UNZ2,protein,protein
P23526,PPI,Q8N543,protein,protein
P23526,PPI,Q13177,protein,protein
P23526,PPI,O43252,protein,protein
